6128;Harrison;819 Westside Freeway;Saint Paul;56070;OR;14-05-1978;325-391-1658;81.37
6129;McKinley;590 Steele Lane;Oklahoma City;46981;OK;23-07-1969;204-399-9212;47.06
6130;Hoover;512 N Kentwood;Columbia;13446;LA;20-10-1981;509-589-4544;117.19
6131;Carter;562 Lindbergh Blvd;Madison;31295;VT;25-03-1954;619-624-7826;9.83
6132;Van Buren;693 Burnett Road;Denver;35251;MD;12-12-1964;998-457-8859;97.87
6133;Hoover;588 1/2 Erringer Road;Phoenix;55180;MA;02-10-1952;647-228-5255;105.41
6134;Coolidge;211 Timberlane Drive;Providence;63406;KY;26-12-1963;713-347-3411;42.74
6135;Harrison;972 1/2 North Erringer Road;Boston;42646;VA;08-02-1977;851-216-4340;118.26
6136;Hayes;618 Carpinteria Avenue;Providence;24711;MS;15-06-1976;481-496-4509;67.67
6137;Arthur;598 1/4 El Camino Real;Indianapolis;57542;HI;10-01-1975;379-877-3506;19.51
6138;Monroe;279 W. Russell St. NO 40;Honolulu;17381;VA;25-02-1964;438-779-5622;45.3
6139;Clinton;853 1/2 East Fry Blvd. UNIT 13;Honolulu;18622;DE;24-03-1951;404-269-4705;116.68
6140;Hoover;381 Camelback Rd;Saint Paul;47093;NH;18-09-1951;822-470-4107;9.28
6141;Buchanan;896 Calle Real NO 36;Bismarck;47784;CT;01-12-1987;837-758-6362;93.67
6142;Taft;541 Santa Ana Freeway;Helena;37359;MA;08-02-1951;396-209-1413;80.77
6143;Buchanan;223 3/4 Bowles Avenue;Saint Paul;58654;SC;19-10-1996;659-707-3282;60.98
6144;Pierce;377 Cerrillos Road;Trenton;66330;PA;04-03-1982;528-475-8754;12.53
6145;Clinton;683 North Preisker Lane APT 36;Jefferson City;11776;HI;21-09-1958;400-861-8844;56.14
6146;Madison;454 Harbor Dr BLDG 1;Madison;48470;UT;15-06-1991;738-147-3540;91.64
6147;Adams;155 1/4 N Harrison St;Honolulu;32230;ID;08-03-1979;684-283-1464;39.92
6148;Hoover;524 Carpinteria South;Charleston;11415;NC;08-06-1963;571-692-6354;92.12
6149;Jefferson;957 Cabrillo Highway;Olympia;45844;NJ;30-11-1979;566-132-1734;66.09
6150;Wilson;148 San Luis Obispo North;Little Rock;51194;VA;14-06-1954;402-195-5983;42.35
6151;Johnson;723 Camelback Rd;Nashville;16141;NE;20-08-1962;411-477-8901;59.91
6152;Kennedy;893 1/2 Corona Del Mar UNIT 40;Topeka;69314;IN;01-06-1983;397-355-4500;44.67
6153;Jackson;255 Carpinteria South;Sacramento;61674;MT;11-04-1969;613-801-7540;5.33
6154;Monroe;869 Greenwood Road;Harrisburg;81354;WA;17-07-1965;283-286-3251;12.06
6155;Reagan;210 Jean de la Fontaine;Nashville;15391;OR;13-10-1978;503-644-8635;23.38
6156;Eisenhower;615 Hutchinson Rd APT 26;Atlanta;51361;NJ;09-04-1983;330-691-1741;51.42
6157;Harding;646 Fontaine Road;Oklahoma City;38744;OR;14-09-1992;373-673-2594;88.3
6158;Pierce;292 W. Russell St.;Augusta;22850;HI;04-08-1952;988-830-3603;59.52
6159;Kennedy;823 Cerrillos Road;Charleston;23127;TN;13-10-1997;929-181-6172;49.96
6160;Cleveland;426 Milpas Street;Montpelier;32782;ID;06-12-1962;392-572-8316;57.22
6161;Grant;889 Timberlane Drive;Annapolis;33682;MA;11-09-1985;316-766-5303;90.61
6162;Tyler;260 Moreno Drive;Madison;55343;AZ;18-10-1988;396-301-5079;40.25
6163;Monroe;136 Santa Rosa South;Raleigh;45580;ME;23-02-1982;242-935-6906;5.51
6164;Harrison;348 East Fry Blvd. BLDG 12;Topeka;77017;UT;22-05-1987;714-643-5268;36.76
6165;Grant;730 Padre Boulevard;Boston;11138;AZ;12-07-1953;921-822-6100;24.6
6166;Quincy;735 North Preisker Lane;Olympia;38474;VT;21-04-1968;239-607-9910;12.99
6167;Van Buren;635 1/2 Santa Rosa South;Madison;25610;RI;09-04-1951;764-433-6372;71.81
6168;Adams;865 Carpinteria Avenue APT 27;Tallahassee;73883;ID;16-08-1969;756-166-6361;69.51
6169;Clinton;904 S Rustle St UNIT 8;Little Rock;66481;TX;20-02-1954;962-250-1317;115.67
6170;Clinton;798 Hutchinson Rd;Boise;73456;HI;20-06-1982;460-923-1732;28.36
6171;Jefferson;925 North Erringer Road;Honolulu;73993;WA;19-08-1984;863-656-6633;98.28
6172;Jackson;90 Santa Ana Freeway BLDG 17;Juneau;62873;IN;04-04-1974;934-537-5039;68.42
6173;Jefferson;171 Bayshore Freeway;Boise;67987;ME;01-09-1983;695-457-2092;94.59
6174;Roosevelt;718 Redwood Highway;Columbus;20885;OK;11-11-1980;994-203-5612;112.22
6175;McKinley;359 North Broadway Street;Cheyenne;60161;VA;23-09-1995;346-429-9933;108.85
6176;Clinton;584 Milpas Street;Providence;38195;CO;07-11-1961;640-613-6411;22.15
6177;Kennedy;968 Santa Rosa North;Pierre;80953;MS;18-09-1980;745-901-4982;112.97
6178;Washington;331 East Fry Blvd.;Helena;78915;NH;07-12-1988;941-740-4223;32.8
6179;Adams;730 3/4 Lindbergh Blvd;Annapolis;60030;OR;15-08-1972;950-660-2928;100.7
6180;Taylor;821 Redwood Highway;Montpelier;42637;SD;09-12-1957;273-519-6504;33.8
6181;Harding;620 S Rustle St;Saint Paul;39301;ID;07-04-1973;299-135-8719;114.59
6182;Pierce;569 Camelback Rd;Little Rock;41884;OH;07-05-1994;352-626-7946;5.92
6183;Van Buren;746 Calle Real;Madison;79921;NY;29-03-1989;729-393-7078;111.6
6184;Johnson;653 Lake Tahoe Blvd. STE 6;Cheyenne;23872;IL;18-09-1950;474-869-3209;102.12
6185;Harrison;25 Steele Lane;Phoenix;50181;IN;20-04-1960;600-473-1552;28.01
6186;Ford;556 Carpinteria North NO 49;Nashville;45858;NE;15-01-1958;207-749-7776;97.46
6187;Garfield;881 Burnett Road;Charleston;36010;GA;02-05-1963;357-311-4063;108.99
6188;Van Buren;27 Tanger Blvd UNIT 47;Jefferson City;87723;IL;27-05-1973;554-554-7819;103.71
6189;Johnson;977 Santa Rosa South NO 12;Atlanta;65488;MS;13-02-1984;547-552-3633;117.63
6190;Cleveland;31 Richmond Hill;Austin;59873;CT;06-12-1973;206-687-2155;61.14
6191;Clinton;302 Camelback Rd;Atlanta;39786;LA;09-02-1953;928-651-7346;87.05
6192;Roosevelt;359 Milpas Street;Baton Rouge;79284;MI;12-05-1963;539-753-8272;117.97
6193;Truman;589 French Camp Turnpike Road;Columbus;18626;MI;25-04-1985;795-507-8875;3.77
6194;Fillmore;605 South Roosevelt Drive;Montpelier;19587;GA;11-05-1977;352-145-4404;31.13
6195;Taylor;449 Westside Freeway;Honolulu;53544;AR;06-08-1960;854-272-8775;53.82
6196;Van Buren;340 Richmond Hill;Augusta;12131;MI;19-10-1997;806-311-4088;8.52
6197;Nixon;76 Jones Road;Richmond;30155;NC;21-06-1992;760-444-8512;42.56
6198;Taft;897 Castillo Drive;Albany;16522;SC;03-03-1986;352-990-8504;42.9
6199;Coolidge;634 1/2 Erringer Road;Columbus;56192;WI;27-08-1985;273-930-9107;70.53
6200;Johnson;282 Fairview Avenue;Jackson;45172;OR;11-04-1970;530-941-1908;58.58
6201;Tyler;567 Santa Monica Road;Frankfort;57611;MD;11-07-1950;927-733-3031;35.97
6202;Johnson;889 1/4 Westside Freeway;Saint Paul;69280;MS;07-07-1986;408-423-6601;83.56
6203;Jackson;760 Calle Real APT 24;Providence;21998;NM;06-09-1970;563-112-3564;5.11
6204;Buchanan;688 Katella Avenue UNIT 32;Carson City;22616;IA;13-10-1979;935-183-2720;38.58
6205;Ford;108 Moreno Drive;Boston;40969;AZ;24-10-1979;458-995-6913;51.75
6206;Van Buren;114 Bayshore Freeway;Indianapolis;40702;ND;27-04-1967;615-954-9304;28.96
6207;McKinley;152 Cabrillo Highway;Atlanta;55283;VA;09-01-1996;949-775-6871;92.15
6208;Clinton;522 Carpinteria Avenue;Phoenix;24690;NC;05-08-1968;934-497-3022;48.25
6209;Tyler;422 North Erringer Road;Oklahoma City;63316;WV;02-11-1985;913-903-6187;72.37
6210;Jackson;998 Santa Rosa North NO 26;Madison;51607;ID;19-06-1983;968-713-2141;39.5
6211;Adams;731 3/4 Cerrillos Road APT 49;Cheyenne;75113;TX;22-01-1982;616-643-6661;87.47
6212;Truman;262 French Camp Turnpike Road APT 45;Saint Paul;32239;IL;11-10-1976;796-717-5452;29.79
6213;Harrison;586 Jones Road;Richmond;27902;KY;04-09-1987;457-585-6575;26.2
6214;Hayes;888 W. Russell St.;Raleigh;72301;NY;15-08-1983;762-559-2601;61.88
6215;Fillmore;828 Bayshore Freeway NO 23;Providence;40020;FL;23-12-1977;337-206-9693;36.83
6216;Clinton;478 Harry S Truman Blvd APT 23;Oklahoma City;79107;NE;17-05-1981;591-922-7798;82.31
6217;Reagan;555 Jones Road;Raleigh;75013;NC;10-02-1989;590-140-7784;86.99
6218;Cleveland;741 South Highway;Nashville;63642;WA;21-10-1954;205-535-8878;42.56
6219;Madison;564 1/2 East Fry Blvd.;Indianapolis;46916;AR;26-03-1957;787-182-7550;40.39
6220;Roosevelt;910 North Broadway Street APT 44;Nashville;86313;OH;21-04-1968;259-485-1479;67.86
6221;Polk;860 Monroe Street;Hartford;57852;KS;07-06-1992;963-551-6161;7.17
6222;Polk;313 Bayshore Freeway;Frankfort;76688;NJ;05-08-1975;628-513-4758;107.14
6223;Taft;580 Redwood Highway APT 21;Des Moines;45712;MI;11-09-1959;368-583-8478;84.22
6224;Roosevelt;222 North Preisker Lane UNIT 14;Oklahoma City;56812;MD;30-11-1972;869-530-1729;57.31
6225;Johnson;788 Castillo Drive;Sacramento;19643;WI;08-12-1986;306-119-3504;89.63
6226;Washington;330 Bowles Avenue STE 23;Boise;81649;MI;20-01-1962;496-985-7325;3.08
6227;Reagan;178 San Diego Freeway;Helena;85494;MN;30-06-1980;944-934-6491;69.14
6228;Clinton;798 Pacific Hwy S;Salt Lake City;34219;NY;05-04-1969;283-469-7261;14.59
6229;Roosevelt;471 Newbury Road;Juneau;61223;RI;04-02-1984;663-384-8673;44.39
6230;Hayes;508 Carpinteria North;Tallahassee;46589;NC;02-05-1994;433-848-1916;51.41
6231;Johnson;530 Harry S Truman Blvd;Juneau;12686;NC;22-07-1965;259-306-7723;80.43
6232;Adams;459 Bowles Avenue BLDG 25;Tallahassee;59389;WI;13-01-1968;432-748-9412;6.64
6233;Harrison;811 3/4 Erringer Road APT 46;Harrisburg;62608;NV;09-06-1979;916-374-9798;70.87
6234;Adams;789 Padre Boulevard;Montgomery;27274;SD;20-12-1951;835-736-8786;43.69
6235;Van Buren;96 1/2 San Luis Obispo North;Boise;78815;OH;09-10-1985;288-300-2932;7.84
6236;Cleveland;630 Padre Boulevard;Springfield;29198;TN;21-03-1963;982-573-1874;97.14
6237;Fillmore;901 San Diego Freeway;Tallahassee;21148;ME;05-02-1961;827-341-1526;76.44
6238;Jackson;716 Richmond Hill;Tallahassee;13199;RI;30-10-1969;500-640-1465;79.18
6239;Grant;527 San Luis Obispo North;Helena;62112;MO;15-12-1989;660-640-6150;78.12
6240;Madison;92 Erringer Road;Concord;58857;KY;21-05-1991;611-944-4351;23.48
6241;Fillmore;353 Tanger Blvd;Boston;65788;AR;25-01-1989;774-122-9513;11.02
6242;Harrison;356 East Fry Blvd.;Salt Lake City;56729;ND;28-10-1962;655-376-1269;58.88
6243;Nixon;990 N Harrison St STE 7;Oklahoma City;51238;NV;19-05-1976;806-419-3919;46.36
6244;Johnson;932 East Fry Blvd.;Columbia;53842;MS;23-09-1991;692-866-6810;78.13
6245;Harding;927 Redwood Highway NO 43;Montpelier;73150;WI;12-02-1985;795-688-9963;109.06
6246;Nixon;932 Greenwood Road APT 4;Montgomery;85935;MD;24-03-1971;379-651-5731;83.32
6247;Taft;582 1/4 Lawrenceville Suwanee;Frankfort;60376;TX;04-02-1983;800-959-6231;83.04
6248;Harding;120 Fontaine Road STE 19;Jefferson City;72079;OK;27-09-1970;569-675-7646;21.66
6249;Reagan;884 Cleveland Ave.;Hartford;34457;PA;03-06-1977;931-320-6417;51.62
6250;Carter;552 French Camp Turnpike Road;Saint Paul;35162;TX;21-09-1958;647-663-4288;14.7
6251;Eisenhower;583 Westside Freeway;Columbus;34795;WA;05-11-1968;506-821-8063;11.28
6252;Pierce;488 Harbor Dr APT 43;Springfield;26561;ID;11-08-1967;847-339-8003;44.87
6253;Jefferson;572 1/4 Westside Freeway;Juneau;13591;NC;09-11-1959;876-268-1576;59.88
6254;Jefferson;493 Lawrenceville Suwanee UNIT 35;Madison;57686;KS;22-02-1951;560-803-5669;117.85
6255;Van Buren;357 E Fowler Avenue APT 48;Baton Rouge;25618;KS;07-10-1992;629-523-8156;41.29
6256;Truman;391 San Marcos;Annapolis;39532;UT;14-04-1988;677-367-2235;41.72
6257;Van Buren;681 Jones Road;Jefferson City;23169;CA;02-01-1966;927-543-1945;9.64
6258;Monroe;817 North Erringer Road;Tallahassee;57627;WA;18-11-1963;584-104-1435;116.42
6259;Tyler;416 Santa Rosa North;Albany;67192;TX;09-09-1996;467-318-9509;101.68
6260;Ford;55 Camelback Rd;Madison;29193;NJ;01-04-1980;646-399-4516;116.53
6261;Truman;340 Carpinteria Avenue;Lansing;83450;WV;30-10-1997;640-690-6385;27.64
6262;Quincy;394 1/4 Tully Road East;Salt Lake City;36307;IL;22-12-1981;397-570-3435;5.27
6263;Kennedy;274 Santa Ana Freeway;Pierre;68575;MO;06-03-1982;767-472-6015;79.26
6264;Reagan;738 Fontaine Road;Columbus;20480;NM;10-12-1967;477-409-9367;3.24
6265;Madison;584 1/4 Tanger Blvd;Sacramento;42098;MT;19-01-1977;386-590-9720;106.76
6266;Carter;805 Santa Rosa South STE 9;Concord;21412;VA;05-12-1968;533-868-8521;19.04
6267;Taylor;283 3/4 Carpinteria North;Little Rock;21709;ID;27-03-1982;884-909-4125;30.52
6268;Truman;751 El Camino Real;Pierre;22280;TN;26-11-1988;720-479-6119;98.52
6269;Harrison;183 Cabrillo Highway UNIT 33;Baton Rouge;80836;RI;10-03-1983;615-847-8026;26.61
6270;Truman;693 Bowles Avenue;Sacramento;19657;GA;03-03-1976;228-497-1636;36.57
6271;Tyler;391 Bayshore Freeway;Springfield;32205;KY;18-09-1995;242-651-3999;92.33
6272;Ford;51 Calle Real;Oklahoma City;72157;AL;15-08-1950;858-488-7284;38.7
6273;Coolidge;628 Pacific Hwy S;Salt Lake City;43756;NC;25-04-1986;814-508-1188;38.38
6274;Ford;908 3/4 Redwood Highway;Des Moines;24225;WA;21-03-1993;679-513-1706;66.32
6275;McKinley;113 Fontaine Road;Indianapolis;81495;MD;24-05-1956;507-222-6799;52.55
6276;Eisenhower;356 1/4 Carpinteria Avenue;Phoenix;71507;GA;28-12-1959;605-178-6423;34.88
6277;McKinley;809 1/4 Pacific Hwy S STE 42;Atlanta;68212;RI;28-06-1962;980-658-6050;92.75
6278;Washington;762 Steele Lane NO 32;Providence;84392;AZ;19-07-1994;492-345-3685;112.13
6279;Ford;588 Camelback Rd;Salt Lake City;53702;IL;04-10-1952;843-256-8132;42.19
6280;Polk;140 1/4 Timberlane Drive APT 37;Albany;48503;ID;21-07-1997;819-932-3250;92.69
6281;Jefferson;30 Hutchinson Rd;Richmond;36633;SC;12-11-1983;386-853-4585;107.44
6282;Jackson;736 Fontaine Road APT 1;Oklahoma City;63985;AK;09-02-1967;545-148-7854;20.02
6283;Carter;992 Monroe Street;Harrisburg;17209;WV;20-06-1954;292-366-8743;65.39
6284;Arthur;758 Erringer Road;Columbus;59409;OK;16-05-1968;407-725-2681;68.5
6285;Roosevelt;336 Jones Road;Bismarck;67541;WV;05-07-1971;458-532-9340;116.94
6286;Madison;581 San Simeon APT 27;Nashville;58054;CT;29-07-1990;249-162-7487;50.38
6287;Hoover;110 N Harrison St UNIT 4;Pierre;49584;OR;27-06-1981;452-509-2471;75.08
6288;Truman;839 Lake Tahoe Blvd. NO 41;Charleston;74387;KS;03-08-1961;844-691-1124;77.34
6289;Harrison;774 1/4 Monroe Street;Phoenix;48933;CO;20-11-1950;948-463-1679;16.1
6290;Johnson;563 Steele Lane UNIT 19;Juneau;23702;CO;03-04-1962;811-209-1557;68.58
6291;Harrison;5 Via Real BLDG 20;Pierre;33738;AZ;13-12-1971;845-822-8126;7.62
6292;Pierce;764 North Erringer Road NO 30;Providence;55700;ME;09-09-1974;279-364-8922;88.69
6293;Hoover;826 Tully Road East UNIT 9;Annapolis;53898;KS;14-01-1970;214-164-5071;19.33
6294;McKinley;847 Richmond Hill;Boise;72763;FL;07-09-1950;703-678-1356;87.85
6295;Madison;893 Fontaine Road APT 2;Concord;67832;ND;28-08-1996;204-353-7511;44.68
6296;McKinley;77 Newbury Road;Hartford;17649;CT;17-06-1990;869-934-6719;38.64
6297;Wilson;247 Cabrillo Highway UNIT 43;Providence;25515;WA;17-06-1992;808-765-4518;96.93
6298;Coolidge;950 Bailard Avenue;Juneau;21942;FL;04-12-1953;531-971-8827;95.54
6299;Johnson;505 French Camp Turnpike Road;Tallahassee;16645;NJ;24-04-1980;859-554-7372;94.47
6300;Grant;965 1/4 Tully Road East;Montpelier;30793;ME;14-08-1950;884-772-9082;7.87
6301;Nixon;483 Bailard Avenue BLDG 27;Oklahoma City;57873;NM;31-08-1980;750-246-9906;34.38
6302;Taft;123 South Highway APT 49;Topeka;13814;UT;19-07-1950;914-322-6588;14.01
6303;Jackson;691 Milpas Street;Lansing;18767;WI;30-05-1961;620-478-7488;3.78
6304;Kennedy;196 Santa Monica Road;Oklahoma City;30225;OH;12-02-1986;850-777-8714;58.16
6305;Harding;179 Fontaine Road;Dover;21849;WA;27-05-1954;530-404-9952;22.47
6306;Roosevelt;865 S Rustle St;Lansing;41481;ND;14-04-1979;955-579-8556;66.27
6307;Wilson;864 San Marcos;Baton Rouge;49558;WY;27-10-1954;568-338-3797;42.29
6308;Hoover;376 1/2 Timberlane Drive;Honolulu;73840;MD;09-03-1968;865-193-1253;88.42
6309;Pierce;8 1/4 East 1st Street BLDG 41;Des Moines;52992;LA;08-08-1951;592-812-7846;43.05
6310;Buchanan;356 East Calle Primera APT 33;Columbus;17180;WV;24-05-1983;926-568-6707;22.09
6311;Adams;375 Lawrenceville Suwanee UNIT 43;Jackson;33699;NJ;24-01-1969;354-366-4343;11.81
6312;Monroe;782 Moreno Drive STE 11;Carson City;25114;NH;31-12-1987;737-436-6228;91.68
6313;Ford;266 Apalachee Parkway;Dover;75753;DE;01-01-1964;932-896-9709;61.1
6314;Quincy;479 Burnett Road;Harrisburg;75571;OK;12-09-1971;748-505-5100;69.95
6315;Clinton;381 3/4 Jones Road;Harrisburg;54339;MD;19-04-1962;588-830-9130;61.85
6316;Grant;169 Erringer Road;Tallahassee;57074;ID;28-01-1965;918-305-8590;98.15
6317;McKinley;1 Harry S Truman Blvd;Lansing;43347;NV;10-06-1967;794-705-5866;55.07
6318;Kennedy;28 San Luis Obispo North UNIT 5;Austin;59390;AR;19-04-1992;281-704-3378;37.35
6319;Fillmore;792 Carpinteria North;Cheyenne;68582;NM;03-12-1952;742-964-2806;100.72
6320;Harding;804 East 1st Street;Augusta;68273;MO;05-05-1992;640-997-3069;89.3
6321;Harding;711 Hutchinson Rd APT 20;Lincoln;65229;ND;11-11-1974;474-806-2700;42.52
6322;Eisenhower;912 Harbor Dr;Springfield;60342;KY;07-01-1991;210-428-5302;104.98
6323;Clinton;58 3/4 Padre Boulevard;Santa Fe;12230;KY;15-12-1972;957-845-9035;16.59
6324;Tyler;919 Monroe Street;Atlanta;78730;DE;28-11-1953;859-706-3559;84.42
6325;Harrison;263 East Calle Primera;Columbia;16431;MT;27-12-1991;826-865-2884;76.17
6326;Van Buren;614 Jean de la Fontaine NO 43;Trenton;87000;WY;23-06-1962;743-930-3431;23.85
6327;Harding;703 1/2 North Ventu Park Road;Raleigh;23261;NM;18-01-1984;942-384-6579;108.62
6328;McKinley;380 North Preisker Lane;Carson City;60445;AL;25-06-1975;398-824-4201;113.24
6329;Truman;448 Bailard Avenue;Des Moines;67591;IA;09-09-1995;863-956-9534;36.17
6330;Pierce;123 Hutchinson Rd BLDG 3;Nashville;47631;WI;23-11-1985;897-545-6620;94.47
6331;Adams;672 Bowles Avenue APT 43;Saint Paul;24540;PA;06-03-1972;387-371-4856;29.92
6332;Taylor;342 S Rustle St;Montpelier;87999;DE;16-07-1955;895-828-3291;77.88
6333;Tyler;750 Bailard Avenue;Boise;78879;RI;16-01-1959;273-651-5392;17.86
6334;Buchanan;171 3/4 Monroe Street APT 42;Augusta;19856;OK;30-07-1977;410-272-8100;110.15
6335;McKinley;577 French Camp Turnpike Road;Jefferson City;48501;NE;30-01-1957;477-625-7863;91.35
6336;Van Buren;560 East Fry Blvd.;Lansing;48625;AK;14-02-1977;953-277-5541;81.39
6337;Reagan;186 Bayshore Freeway NO 42;Madison;56404;NV;27-01-1995;834-848-9272;35.08
6338;Tyler;118 E Fowler Avenue;Trenton;37293;SD;25-01-1952;634-500-5266;31.82
6339;Adams;388 Fairview Avenue;Boston;68144;NV;23-04-1988;505-203-4252;27.77
6340;Roosevelt;400 Steele Lane;Nashville;50953;AK;13-05-1992;692-277-7163;30.86
6341;Van Buren;891 1/2 San Simeon;Columbus;20089;FL;12-03-1971;727-676-9758;118.72
6342;McKinley;441 East 1st Street;Santa Fe;26470;ME;30-12-1951;843-131-4496;76.56
6343;Harding;377 Tully Road East;Lincoln;39318;ME;13-01-1960;388-117-5766;102.02
6344;Cleveland;897 North Preisker Lane STE 48;Des Moines;59904;VA;04-09-1955;311-371-3761;110.61
6345;Roosevelt;105 Tanger Blvd UNIT 46;Santa Fe;86892;IN;21-04-1962;557-726-2830;54.26
6346;McKinley;697 N Kentwood APT 23;Concord;38361;NE;23-08-1958;742-343-6560;46.92
6347;Monroe;673 Harry S Truman Blvd;Nashville;27581;WI;20-06-1988;695-903-5162;30.52
6348;Eisenhower;866 Lake Tahoe Blvd.;Columbia;61166;DE;14-08-1997;244-293-7704;12.73
6349;Roosevelt;418 W. Russell St.;Jefferson City;35364;NJ;14-08-1982;680-477-4524;103.11
6350;Quincy;987 1/4 Santa Monica Road;Phoenix;45672;NJ;24-02-1951;779-851-3737;89.05
6351;Truman;979 1/2 Cabrillo Highway;Richmond;46275;FL;25-01-1984;568-900-9161;77.26
6352;Nixon;509 Pacific Hwy S;Saint Paul;52058;CT;07-07-1991;924-746-8312;70.7
6353;Madison;270 San Luis Obispo North;Baton Rouge;22070;KY;24-02-1980;624-245-7508;33.54
6354;Madison;898 Via Real;Providence;74759;OH;07-06-1994;655-811-1953;92.93
6355;Coolidge;237 Castillo Drive;Little Rock;77675;MT;30-04-1978;349-185-8662;70.58
6356;Nixon;182 N Harrison St;Sacramento;48890;PA;30-08-1976;948-942-3736;26.59
6357;Taft;779 San Ysidro Blvd;Juneau;74860;CT;19-11-1973;223-910-1597;72.78
6358;Adams;491 1/2 Castillo Drive BLDG 33;Dover;53503;HI;17-10-1995;450-315-1306;95.49
6359;Polk;463 Santa Monica Road;Santa Fe;65684;OH;27-04-1981;513-716-6209;64.28
6360;Harrison;557 Fontaine Road;Des Moines;68841;OH;24-04-1974;447-571-2333;73.5
6361;Tyler;97 San Simeon;Saint Paul;39409;DE;02-09-1973;447-985-9286;99.37
6362;Quincy;400 Bailard Avenue;Salt Lake City;74157;TX;18-03-1970;738-235-1605;53.59
6363;Madison;580 San Ysidro Blvd NO 43;Jefferson City;54790;CT;02-12-1969;504-427-7379;59.18
6364;Washington;835 Woodson Rd.;Providence;88445;ND;13-04-1988;463-327-6835;74.92
6365;Garfield;71 Santa Rosa North NO 13;Indianapolis;58851;WY;29-09-1994;338-458-7440;25.81
6366;Polk;793 S Rustle St;Helena;22460;RI;23-04-1974;511-861-1850;50.75
6367;McKinley;403 Lawrenceville Suwanee BLDG 10;Saint Paul;80593;CO;06-09-1982;266-635-7213;36.2
6368;Grant;486 Fontaine Road;Columbus;61358;MT;20-04-1974;317-567-3566;21.76
6369;Truman;228 San Marcos;Providence;26892;SC;03-01-1951;850-172-6238;110.27
6370;Pierce;171 North Atherton Street;Charleston;15955;ND;12-01-1973;508-675-6960;98.82
6371;Madison;808 N Kentwood;Little Rock;41020;MI;11-06-1961;893-203-2785;113.13
6372;Harding;754 Fontaine Road;Providence;82333;AK;28-12-1993;592-327-5577;101.22
6373;Taylor;799 North Ventu Park Road;Augusta;71152;NE;04-12-1978;791-780-5369;18.64
6374;Arthur;576 Hutchinson Rd APT 15;Montpelier;70976;SC;30-12-1950;346-230-1759;96.11
6375;Harding;700 Greenwood Road;Jackson;71701;SC;04-08-1987;760-304-9699;37.39
6376;Cleveland;117 Timberlane Drive;Baton Rouge;40214;FL;06-08-1953;916-762-3040;91.96
6377;Pierce;55 East Main Street;Lansing;59043;AR;05-03-1968;465-838-9719;70.38
6378;Buchanan;512 East 1st Street APT 23;Hartford;40223;MI;10-07-1956;253-770-3331;52.82
6379;Fillmore;399 S Rustle St;Providence;43820;NJ;12-01-1977;383-449-6949;76.32
6380;Harrison;318 Newbury Road;Denver;46823;MT;30-04-1959;942-859-3119;59.23
6381;Coolidge;380 Jones Road BLDG 31;Topeka;51606;OK;08-12-1954;628-774-2300;104.43
6382;Nixon;387 San Luis Obispo North;Jackson;57491;LA;19-05-1958;602-737-9522;25.71
6383;Grant;689 Cabrillo Highway UNIT 1;Columbia;36420;IN;04-11-1961;361-615-1267;13.75
6384;Monroe;203 3/4 North Preisker Lane;Harrisburg;85128;NY;22-06-1969;943-263-3765;8.12
6385;Carter;124 S Rustle St;Carson City;38052;MD;15-11-1961;328-595-3336;117.41
6386;Truman;202 Bowles Avenue;Jackson;50987;AK;07-03-1971;454-531-8028;53.48
6387;Roosevelt;582 1/2 S Rustle St;Columbia;70349;WI;04-08-1974;830-940-2052;39.12
6388;Nixon;891 1/4 North Ventu Park Road;Phoenix;13635;MI;19-02-1967;797-672-3662;108.64
6389;Cleveland;142 W. Russell St.;Phoenix;62750;AR;06-11-1980;471-770-6602;24.76
6390;Johnson;593 Lake Tahoe Blvd.;Dover;85482;WV;30-06-1993;297-660-6081;17.45
6391;Harding;424 Apalachee Parkway;Bismarck;27224;SC;19-05-1991;417-308-9119;15.54
6392;Wilson;91 Bailard Avenue;Sacramento;54675;WY;07-09-1957;985-858-8309;107.43
6393;Jackson;132 W. Russell St. BLDG 21;Frankfort;35377;NE;07-04-1978;671-444-1910;82.18
6394;Garfield;963 French Camp Turnpike Road STE 44;Columbus;46157;MI;28-08-1974;598-937-5160;23.25
6395;Reagan;970 North Atherton Street;Lincoln;30675;VA;21-07-1957;709-608-8808;105.9
6396;Clinton;104 Cabrillo Highway;Helena;32448;VT;21-11-1958;387-151-1145;8.04
6397;Coolidge;822 North Atherton Street;Juneau;11584;VT;15-02-1995;211-644-8181;45.2
6398;Reagan;413 Redwood Highway;Frankfort;15699;VA;17-03-1978;546-265-5190;65.67
6399;Buchanan;837 1/2 Carpinteria South;Salem;25770;ID;02-02-1968;600-889-9579;64.44
6400;Adams;622 Newbury Road;Denver;47507;IL;27-09-1959;886-944-8596;18.63
6401;Arthur;926 Fairview Avenue;Richmond;58794;WA;14-10-1981;315-300-6002;32.36
6402;Polk;964 South Roosevelt Drive;Salt Lake City;52434;VT;30-01-1990;606-174-7103;64.18
6403;Clinton;775 El Camino Real;Indianapolis;58792;WA;14-09-1954;972-774-5976;45.74
6404;McKinley;957 Newbury Road UNIT 39;Olympia;63009;MD;17-12-1967;762-765-5707;67.31
6405;Harrison;254 Via Real;Charleston;59591;WI;20-05-1967;904-863-5216;106.44
6406;Nixon;456 Carpinteria Avenue;Des Moines;34878;WI;22-06-1971;476-847-9324;94.79
